Timestamp	power	temperature	voltage	
568.00	12.00	21.71	3.44
569.00	12.00	19.34	3.42
570.00	12.00	20.18	3.44
571.00	12.00	19.46	3.42
572.00	12.00	19.34	3.45
573.00	12.00	17.99	3.44
574.00	12.00	19.52	3.43
575.00	12.00	20.81	3.43
576.00	12.00	19.56	3.43
577.00	12.00	21.09	3.42
578.00	12.00	19.40	3.43
579.00	12.00	17.73	3.44
580.00	12.00	19.43	3.44
581.00	12.00	20.23	3.43
582.00	12.00	20.36	3.42
583.00	12.00	18.28	3.42
584.00	12.00	20.28	3.43
585.00	12.00	19.53	3.42
586.00	12.00	18.26	3.42
587.00	12.00	19.51	3.42
588.00	12.00	21.17	3.42
589.00	12.00	19.00	3.43
590.00	12.00	20.72	3.42
591.00	12.00	18.90	3.44
592.00	12.00	19.79	3.42
593.00	12.00	18.92	3.41
594.00	12.00	19.72	3.44
595.00	12.00	19.56	3.46
596.00	12.00	21.87	3.44
597.00	12.00	19.99	3.42
598.00	12.00	18.45	3.44
599.00	12.00	19.52	3.44
600.00	12.00	19.78	3.41
601.00	12.00	21.34	3.43
602.00	12.00	20.92	3.42
603.00	12.00	19.87	3.41
604.00	12.00	20.31	3.41
605.00	12.00	21.12	3.42
606.00	12.00	20.75	3.42
607.00	12.00	20.21	3.42
608.00	12.00	19.59	3.42
609.00	12.00	18.09	3.43
610.00	12.00	20.66	3.42
611.00	12.00	20.34	3.42
612.00	12.00	20.54	3.44
613.00	12.00	20.35	3.42
614.00	12.00	20.07	3.44
615.00	12.00	20.68	3.42
616.00	12.00	18.56	3.41
617.00	12.00	22.18	3.41
618.00	12.00	19.33	3.42
619.00	12.00	21.00	3.42
620.00	12.00	19.86	3.41
621.00	12.00	21.59	3.39
622.00	12.00	18.71	3.43
623.00	12.00	20.98	3.41
624.00	12.00	20.84	3.43
625.00	12.00	18.98	3.40
626.00	12.00	20.17	3.42
627.00	12.00	19.94	3.41
628.00	12.00	20.63	3.40
629.00	12.00	19.52	3.40
630.00	12.00	18.42	3.41
631.00	12.00	19.17	3.40
632.00	12.00	17.89	3.40
633.00	12.00	18.74	3.41
634.00	12.00	20.80	3.41
635.00	12.00	21.01	3.41
